Price,SP500,DE Ratio,Trailing P/E,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Forward P/E,PEG Ratio,Enterprise Value/EBITDA,Revenue,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Short Ratio,Short % of Float,Shares Short (prior 
-0.276761703,-0.799839797,-0.504372032,0.127981371,-0.053848743,0.931469495,0.756948093,0.551988159,-0.198803433,-0.75388799,-0.387736499,1.107352371,-0.065611381,0.886547229,0.789898907,-0.55056248,0.978193201,0.268030314,-0.148954577,-0.037929039,-0.31006666,1.474342377,-0.440915856,-0.336471257,1.900413032,-0.3939893,0.328634911,-0.327410538,-0.145775715,-0.179314599
-0.355814828,-0.85727947,-0.502667548,-0.009444321,-0.078077708,1.047657311,0.853280377,0.797923651,-0.18597702,-0.749994761,-0.411613926,0.573114429,-0.063797747,0.432974648,0.501595222,-0.518466412,0.253232012,0.749822986,-0.150000203,-0.037929039,-0.31006666,1.526007627,-0.435405611,-0.3318353,1.569199465,-0.3939893,0.383292348,-0.522843039,-0.26787882,-0.172614455
-0.323771961,-0.701076526,-0.499906765,0.027312251,-0.067826992,1.031813518,0.802335419,0.702282071,-0.19788726,-0.75091459,-0.405385032,0.74812341,-0.049893215,0.635854691,0.630163082,-0.524715204,0.253232012,0.749822986,-0.158365211,-0.037929039,-0.31006666,1.609690779,-0.4393415,-0.334513224,1.724735566,-0.382704762,0.353528397,-0.373893616,-0.265773595,-0.259011048
-0.329252978,-0.75426595,-0.499906765,0.022649104,-0.0701567,1.031813518,0.802335419,0.702282071,-0.19788726,-0.75091459,-0.406719795,0.729701412,-0.051102305,0.602256722,0.602891112,-0.524715204,0.253232012,0.749822986,-0.158365211,-0.037929039,-0.31006666,1.609690779,-0.4393415,-0.334513224,1.93510094,-0.382704762,0.31456468,-0.375929371,-0.253142239,-0.260421605
-0.314285586,-0.646942362,-0.273438506,-0.360551878,-0.10743203,1.876815811,1.763805713,1.244901647,0.02126116,-0.677991422,-0.463224763,-0.587471447,-0.076493189,-0.657667114,-0.04384418,-0.110022645,-0.113976591,0.179424766,-0.071578253,-0.03792903,-0.274591536,1.917863083,-0.349742141,-0.020170311,-0.000708083,-0.361747762,0.546182334,-0.581879941,-0.322614695,-0.343291806
-0.134887695,0.594949589,-0.3054876,-0.233823994,-0.094385664,1.604302571,1.576698777,0.778404961,-0.078968093,-0.685050573,-0.428520925,-0.108499498,-0.022688697,-0.413435725,0.189915564,-0.206594885,-0.173076688,-0.224838051,-0.046483229,-0.037929029,-0.276029817,2.470899567,-0.306215837,-0.327517384,0.16713663,-0.358523608,0.562417217,-0.649738448,-0.448928253,-0.390545452
-0.065110137,1.49668938,-0.366464902,-0.104353083,-0.098113197,1.29798924,1.213600169,0.112817638,-0.189458475,-0.702805407,-0.411613926,0.037725111,0.213083796,-0.095547249,0.400299333,-0.337251445,-0.419721092,-0.612487327,-0.013023197,-0.037929027,-0.280351701,2.707395432,-0.249261205,-0.332564145,0.032860859,-0.436709339,0.692296275,-0.412233673,-0.448928253,-0.379613638
0.001505297,1.911046583,-0.366464902,-0.046200894,-0.085066832,1.29798924,1.213600169,0.112817638,-0.189458475,-0.702805407,-0.391444174,0.227701966,0.247542853,0.076319285,0.579515137,-0.337251445,-0.419721092,-0.612487327,-0.013023197,-0.037929027,-0.280351701,2.707395432,-0.249261205,-0.332564145,0.021671212,-0.436709339,0.692296275,-0.649738448,-0.491032772,-0.402535183
-0.617427969,-1.067321121,-0.567894056,-0.149338738,-0.170334149,-1.055342146,-1.35680452,-1.064159357,-0.327983731,0.203910437,-0.442313476,-0.061293128,-0.042034132,-0.156282039,-0.830835319,-0.674686211,-0.374017017,0.877193463,-0.299524721,-0.037929049,-0.07537297,-0.184039396,-0.360021757,-0.33557587,-0.724678279,0.25728978,-0.551836874,-0.535396863,-0.573136585,-0.394777122
-0.621433327,-1.035501867,-0.567185855,-0.243698894,-0.175459507,-1.028935825,-1.326237546,-0.970469646,-0.304712954,0.248939263,-0.446910993,-0.174127866,-0.040825042,-0.295842833,-0.842523306,-0.626684127,-0.374017017,0.877193463,-0.253517177,-0.037929048,-0.048383195,-0.188041633,-0.341916667,-0.348767074,-0.735867926,0.25728978,-0.544801758,-0.512324971,-0.59629407,-0.443441325
-0.540482927,-0.797832851,-0.570006655,-0.040989141,-0.155889959,-1.068017181,-1.372551144,-1.079774309,-0.332014889,0.330333412,-0.397673068,-0.148797619,-0.00817962,-0.078748264,-0.834731315,-0.663892843,-0.389777043,0.146197685,-0.281749079,-0.037929049,-0.120355927,-0.154204533,-0.344417114,-0.328878014,-0.72020242,0.581317243,-0.51557897,-0.832277832,-0.636293364,-0.44132549
-0.516239969,-0.796357009,-0.570006655,0.000430579,-0.149832718,-1.068017181,-1.372551144,-1.079774309,-0.332014889,0.330333412,-0.384028824,-0.062444503,-0.002738717,0.005246658,-0.826939323,-0.663892843,-0.389777043,0.146197685,-0.281749079,-0.037929049,-0.120355927,-0.154204533,-0.344417114,-0.328878014,-0.658659358,0.581317243,-0.539931294,-0.439037783,-0.59629407,-0.388076978
-0.498110452,-0.629704261,-0.570006655,0.03115249,-0.145173301,-1.068017181,-1.372551144,-1.079774309,-0.332014889,0.330333412,-0.373647334,-0.050930754,-0.037802318,0.064689218,-0.819147332,-0.663892843,-0.389777043,0.146197685,-0.281749079,-0.037929049,-0.120355927,-0.154204533,-0.344417114,-0.328878014,-0.685514512,0.581317243,-0.559413152,-0.439037783,-0.59629407,-0.388076978
-0.483564677,-0.607035521,-0.571026945,-0.037148902,-0.144241418,-1.040554606,-1.35680452,-0.999747681,-0.315340553,0.322418606,-0.36593537,0.007789364,-0.037197773,0.018168954,-0.815251336,-0.624127803,-0.389777043,0.146197685,-0.299524721,-0.03792905,-0.133655236,-0.104722321,-0.344417114,-0.328878014,-0.685514512,0.582123281,-0.552378037,-0.439037783,-0.59629407,-0.388076978
-0.330096211,-0.098519133,0.448686391,-0.401971598,-0.182914573,-0.939154331,-1.27621886,-0.855309376,-0.235267091,1.563609854,-0.31402792,-0.742907055,-0.087979541,-0.272582701,-0.846419302,-0.007769686,-0.172288686,0.971336858,-0.260836559,-0.037929048,0.247722011,-0.105086161,0.305004601,0.340133551,-0.851121296,-0.344820954,-0.195210626,-0.615809194,-0.406823734,-0.188483217
-0.362349886,-0.646942362,0.448686391,-0.423641517,-0.184778339,-0.939154331,-1.27621886,-0.855309376,-0.235267091,1.563609854,-0.338498575,-0.886828914,-0.094629534,-0.299719522,-0.850315297,-0.007769686,-0.172288686,0.971336858,-0.260836559,-0.037929048,0.247722011,-0.105086161,0.305004601,0.281037987,-0.873500591,-0.344820954,-0.195210626,-0.615809194,-0.406823734,-0.188483217
-0.425592386,-0.932192889,0.080181831,-0.434887931,-0.195029055,-0.975066928,-1.296596843,-0.806512652,-0.257071993,1.79463661,-0.345469004,-0.927127035,-0.096443169,-0.507768484,-0.889275255,-0.041854006,-0.35116498,1.691256943,-0.289068461,-0.037929049,0.093606487,0.018619368,0.384648476,0.264204705,-0.839931648,-0.344820954,-0.195210626,-0.649738448,-0.301562436,-0.115839552
-0.361295844,-0.350238919,0.041890966,-0.420349884,-0.189437755,-0.976123181,-1.293818027,-0.785042093,-0.246261159,1.928546563,-0.320553428,-0.809686798,-0.076493189,-0.524567468,-0.897067246,-0.004929326,-0.203808738,0.849504229,-0.238878413,-0.037929048,0.061531683,-0.05414859,0.370757102,-0.337567211,-0.459483632,-0.344820954,-0.195210626,-0.446162926,-0.448928253,-0.178256682
-0.387014461,0.170733498,0.090984896,-0.281278375,-0.192233405,-1.084917227,-1.366993512,-1.038785061,-0.339893971,1.985661511,-0.3347909,-0.672673187,-0.078911368,-0.33719418,-0.897067246,-0.365655044,-0.221932768,-0.534957472,-0.299524721,-0.03792905,0.093997643,-0.068702182,0.38418543,-0.192442833,-0.302828567,-0.347239069,-3.620770797,-0.751526209,-0.533137292,-0.345055001
-0.252940361,1.974153988,-0.016685655,-0.179786347,-0.184778339,-1.096536008,-1.435537637,-1.214453269,-0.355285666,2.060317379,-0.281103766,-0.528751328,-0.048684126,-0.016721245,-0.897067246,-0.394058644,-0.209324747,-0.684479336,-0.259790933,-0.037929048,0.036497689,-0.108724559,0.42817478,-0.235421425,-0.314018214,-0.3415968,-0.022038547,-0.514021433,-0.469980513,-0.265005914
-0.17093592,-1.249676313,-0.577184692,0.137856271,-0.008652406,0.068510903,0.231751891,-0.853357507,-0.158308616,-0.622930045,-0.203687511,1.252425606,0.031115795,0.430390188,0.345755393,-0.484950164,-0.407113072,-0.723244263,-0.301615973,-0.037929049,-0.306857224,-0.173124202,-0.462447485,-0.305619791,0.036217754,-0.356911531,-0.136765049,-0.208658151,-0.537347744,-0.321428178
0.000872872,-0.646942362,-0.570522802,-0.139463838,-0.047325561,0.100198489,0.104852633,-0.966565908,-0.07805192,-0.465147327,-0.252628821,0.023908613,-0.045661401,-0.06065705,-0.106180112,-0.215115965,-0.337768958,-0.031013413,-0.280703453,-0.037929048,-0.308728906,-0.348858822,-0.340944271,0.488409693,-0.448293985,-0.503610532,-0.01662692,-0.547950687,-0.554189551,-0.379260999
0.127147063,-0.1869515,-0.570042665,-0.07939153,-0.033813254,0.086467202,0.078917018,-0.927528529,-0.080250734,-0.451670767,-0.20917487,0.279513835,-0.028129601,0.038844627,-0.055532168,-0.200914165,-0.397657056,-0.108543268,-0.297433469,-0.037929048,-0.30863894,-0.337943628,-0.332609447,-0.295233298,-0.336397509,-0.503610532,-0.01662692,-0.48009218,-0.554189551,-0.347170836
0.146330621,0.410646543,-0.570402767,-0.103530174,-0.036608903,0.12977357,0.077064474,-0.989988336,-0.066324915,-0.442686393,-0.203539204,0.308298207,-0.025711421,0.038844627,-0.059428163,-0.161149125,-0.301520898,-0.424200536,-0.288022835,-0.037929048,-0.308658498,-0.345220424,-0.318255027,-0.294875143,-0.302828567,-0.503610532,0.042900982,-0.412233673,-0.554189551,-0.428630481
0.182800463,0.301375109,-0.574123823,-0.113405074,-0.042666144,0.133998581,0.183585749,-1.081726178,-0.080617203,-0.432846364,-0.201907827,0.343990828,-0.019061428,-0.065825969,-0.078908142,-0.141266605,-0.413417082,-0.457427617,-0.253517177,-0.037929046,-0.30938996,-0.348858822,-0.292324463,-0.291651749,-0.224501034,-0.50441657,0.048312609,-0.344375165,-0.533137292,-0.367976546
0.280615529,1.199277562,-0.489859914,-0.075276988,-0.01843718,0.118154788,0.143756055,-0.837742556,-0.064126101,-0.417872408,-0.168687059,0.392348573,-0.011806889,0.129300697,0.030179739,-0.127064805,-0.459121157,-0.507268238,-0.309980981,-0.037929049,-0.292112593,-0.348858822,-0.301585379,-0.304903481,-0.235690681,-0.501998455,0.053724237,-0.412233673,-0.575241811,-0.434625346
0.397824962,1.592796417,-0.571843176,-0.033857269,-0.007720523,0.173079937,-0.207301018,-1.107100475,-0.078968093,-0.430065487,-0.132648458,0.582325428,0.002097642,0.590626656,0.104203657,-0.115703365,-0.433117114,-0.396511302,-0.281749079,-0.037929047,-0.308920573,-0.345220424,-0.292787509,-0.304187171,-0.235690681,-0.501998455,0.129487021,-0.039011883,-0.469980513,-0.312612199
0.402462746,1.613221848,-0.571843176,-0.024256671,-0.002129223,0.173079937,-0.207301018,-1.107100475,-0.078968093,-0.430065487,-0.125381415,0.619169424,0.003911277,0.590626656,0.104203657,-0.115703365,-0.433117114,-0.396511302,-0.281749079,-0.037929047,-0.308920573,-0.345220424,-0.292787509,-0.304187171,-0.235690681,-0.501998455,0.129487021,-0.039011883,-0.469980513,-0.312612199
-0.484407911,-1.044416015,-0.557991246,0.206706269,0.086865627,0.337855384,-0.240646808,1.447896021,-0.010804872,-0.715169617,-0.53752657,0.863260898,-0.053520484,2.005618041,0.524971197,-0.576977827,1.717338414,0.018827208,-0.39322013,-0.037929047,-0.31006666,-0.150929975,-0.643590997,-0.350462221,-0.009659801,-0.133638876,0.690672787,-0.587647914,-0.139460037,-0.451904665
-0.475132344,-1.235449711,-0.557991246,0.219049894,0.089661276,0.337855384,-0.240646808,1.447896021,-0.010804872,-0.715169617,-0.536488421,0.901256269,-0.05291594,2.013371419,0.528867193,-0.576977827,1.717338414,0.018827208,-0.39322013,-0.037929047,-0.31006666,-0.150929975,-0.643590997,-0.350462221,0.021671212,-0.133638876,0.750741852,-0.476020669,0.12790366,-0.397245596
-0.216048903,-0.92203927,-0.557715167,0.312861444,0.280697341,0.654731244,0.157650134,2.398456215,0.14805941,-0.78676652,-0.496593838,1.061297376,-0.046265946,1.557214379,1.093786574,-0.678094643,0.196495919,0.805201454,-0.37452852,-0.037929049,-0.31006666,-0.142561659,-0.771715766,-0.346337351,0.307007224,-0.344014916,0.662532324,-0.731507949,-0.373140119,-0.369034464
-0.07986672,1.199277562,-0.511946181,0.350166622,-0.035211078,-0.115277095,-0.196185754,-0.367342131,-0.244612049,-0.67670794,-0.473606253,0.331325705,-0.074679554,0.606133411,0.263939483,-0.629808523,0.003435602,-0.828463353,-0.291159713,-0.037929041,-0.305763943,-0.101447763,-0.487729785,-0.33897476,1.218963498,-0.50441657,1.098168334,-0.649738448,-0.427875994,-0.431098955
-0.064899328,2.015241214,-0.139360463,0.336725786,-0.035211078,-0.111052084,-0.204522202,-0.562529029,-0.247177332,-0.674996631,-0.474644402,0.038876486,-0.069843195,0.622932395,0.279523466,-0.626968163,-0.438633123,-0.701092876,-0.226330901,-0.037929036,-0.280902058,0.153240092,-0.480321052,-0.339676744,1.241342793,-0.507640724,0.908761373,-0.683667701,-0.406823734,-0.455783696
-0.020629578,1.592796417,-0.001081227,0.038558665,-0.147968951,0.081185938,0.567988613,-0.679641168,-0.336962219,-0.594779007,-0.461148465,0.684797792,-0.013015979,-0.339778639,0.396403338,-0.442344764,-0.364561002,-0.734319957,-0.390285058,-0.03792905,-0.211104154,-0.356135617,0.143401621,-0.303829017,0.760187949,-0.507640724,0.632768373,-0.10687039,-0.301562436,-0.372208216
-0.001867637,1.875508903,0.262153464,0.040753087,-0.136320411,0.082242191,0.544831814,-0.701111727,-0.328166965,-0.591784216,-0.454771264,0.733155537,-0.011202345,-0.267413782,0.493803231,-0.436664044,-0.451241144,-0.739857804,-0.386416242,-0.03792905,-0.183723224,-0.323390036,0.041994594,-0.302396397,0.760187949,-0.507640724,0.632768373,-0.378304419,0.014221458,-0.392661287
-0.349490578,-1.173936334,-0.567714005,-0.260705667,-0.162879083,-0.070914475,0.534642822,-0.964614039,-0.270264874,-0.292754306,-0.471085034,-0.050930754,0.184670188,-0.437988087,0.030179739,-0.033332926,-0.173076688,0.251416774,-0.376796482,-0.037929048,-0.138740266,-0.156751411,0.419654737,-0.322453073,-1.030155656,-0.435097262,-1.114104965,2.133138933,0.045799848,-0.427572563
-0.335577228,-1.053211977,-0.567714005,-0.240681564,-0.159617492,-0.068801969,0.537421638,-0.964614039,-0.270264874,-0.295877446,-0.465449368,0.022757238,0.202806534,-0.406974577,0.0652437,-0.04014979,-0.173076688,0.251416774,-0.376796482,-0.037929048,-0.138740266,-0.156751411,0.419654737,-0.322453073,-1.044702198,-0.435097262,-1.088129154,1.235710175,-0.368929667,-0.317549147
-0.278237361,-0.583776591,-0.565673426,-0.157567822,-0.157753725,-0.156470957,0.329010447,-1.036833192,-0.294451824,-0.300989982,-0.45447465,0.052692985,0.190715637,-0.204094533,0.178227576,-0.127064805,-0.173076688,0.251416774,-0.423013152,-0.037929053,-0.080849156,-0.419807581,0.475127623,-0.32693001,-0.977564313,-0.435097262,-1.167138914,2.331625067,-0.118407777,-0.446967717
-0.336631269,0.342225964,0.464650921,-0.259334153,-0.192699347,-0.494471874,0.188217109,-0.958758432,-0.357118011,-0.243532772,-0.490661558,0.135591976,0.063761217,-0.60985462,-0.242539963,-0.320209285,-0.057240498,-0.418662689,-0.403564508,-0.037929051,-0.036257355,-0.268814067,0.607836545,-0.292368059,-0.895879886,-0.507640724,-3.977938209,-0.140799644,-0.364719215,-0.411703801
-0.449835344,-0.784254811,-0.560139855,-0.333395903,-0.163810966,-0.394127852,-0.095222111,-1.062207488,-0.232152105,-0.134073151,-0.404198576,-0.261632357,0.097615729,-0.551704289,-0.320459878,-0.121384085,6.546998338,-0.645714408,-0.35619765,-0.03792905,0.171446561,-0.446004046,0.092466585,-0.266580904,-0.735867926,-0.456054262,-0.513414319,2.734365307,0.27947993,-0.318959704
-0.292783136,0.113352911,1.062660601,-0.276066622,-0.17918704,-0.355046496,0.291959569,-0.964614039,-0.312408801,-0.249522355,-0.350956363,-0.533356827,0.023861257,-0.493553958,-0.063324159,-0.212275605,-0.260544831,-0.579260246,-0.37951511,-0.037929051,0.421004186,-0.458010759,0.408263811,0.250952973,-0.549000812,-0.510864878,-0.362971076,-0.581879941,-0.554189551,-0.421930337
-0.124768895,0.454567275,0.908056733,-0.37947877,-0.175459507,0.149842374,0.148387415,-1.023170109,-0.272830157,-0.228344902,-0.302459974,-0.246664483,0.096406639,-0.401805658,-0.032156193,0.230820553,-0.385837037,-0.678941489,-0.391958059,-0.037929052,0.408878345,-0.498033136,0.517542617,-0.222527847,-0.761604115,-0.510864878,-0.709315233,-0.344375165,-0.448928253,-0.363392237
0.057369505,1.630459949,0.937345044,-0.123279974,-0.162879083,-0.351877737,0.247498515,-1.009507026,-0.323402869,-0.233692744,-0.237204893,-0.024449132,0.113333895,-0.311349588,0.115891645,-0.192393085,0.268204036,-0.562646706,-0.39237631,-0.037929052,0.442126618,-0.494394738,0.54902973,-0.223602312,-0.78398341,-0.510864878,-0.660610586,-0.514021433,-0.575241811,-0.384550587
0.033337355,0.748791763,-0.061218291,-0.419252673,-0.171266032,-0.689878655,-0.778810817,-0.716726679,-0.163255947,1.283810782,-0.375427018,-0.83156292,-0.09402499,-0.846332632,-0.830835319,0.554621592,-0.452029145,-0.546033166,-0.097718903,-0.037929034,-0.126614426,-0.465287555,0.60505827,-0.296307763,0.010481564,-0.493132032,0.854645099,0.096705132,0.330005353,0.032268893
0.289680288,1.770605897,0.183291087,-0.324343911,-0.153094309,-0.77649139,-0.836239679,-0.773330879,-0.192756695,1.487242676,-0.316845753,-0.69915481,-0.086770451,-0.682219476,-0.795771357,0.443847552,-0.433905116,-0.446351923,0.118725679,-0.037929021,-0.044080478,-0.377966005,0.61385614,-0.31135027,0.055240154,-0.487489762,1.21181251,-0.683667701,-0.427875994,0.148992453
-0.077969445,-0.303248323,-0.180892247,-0.359454667,-0.163810966,-0.33075268,-0.294370582,-1.345228491,-0.19293993,0.091456024,-0.304239658,-1.041113148,-0.108534066,-0.531028616,-0.612659558,0.188215153,-0.404749068,-0.17499743,-0.225285275,-0.037929045,-0.145781077,-0.585354686,0.358254866,-0.015514296,1.666549399,-0.273083531,-0.5253199,-0.344375165,-0.343666955,-0.245258121
-0.059418312,0.322922551,-0.211380898,-0.425013031,-0.168470382,-0.167033486,-0.116526366,-1.274961207,-0.127341991,0.172315389,-0.304239658,-1.06529202,-0.109743156,-0.697726231,-0.643827524,0.497814392,0.335972147,0.290181702,-0.196007747,-0.037929044,-0.147345702,-0.581716288,0.447622703,0.078322296,0.804946539,-0.271471454,-0.579436174,-0.48009218,-0.448928253,-0.273116614
-0.344220369,-1.357353726,-0.569718573,0.963233333,0.223852464,-0.361384013,-0.129494173,-0.039428142,-0.130273743,-0.586457766,-0.465745982,0.666375794,-0.072261375,1.882856232,0.930154753,-0.598280527,0.871813027,0.511695574,-0.362199543,-0.037929044,-0.286487768,0.362084132,-0.570800199,-0.346628531,-1.003300502,-0.35771757,0.764812083,0.22224337,-0.343666955,-0.470947179
-0.319344986,-1.053211977,-0.569718573,0.871616205,0.232239413,-0.30857137,-0.129494173,0.103058293,-0.099856822,-0.574606949,-0.459517088,0.787270156,-0.059565933,1.943591022,0.898986787,-0.562207956,0.871813027,0.511695574,-0.362199543,-0.037929044,-0.286487768,0.362084132,-0.570800199,-0.344486764,-0.979802242,-0.35771757,0.77996464,-0.222229852,-0.263668369,-0.471652457
-0.223848811,-0.588676128,-0.571098965,0.069006274,0.176326418,0.710712646,0.781957436,1.994419336,0.267711515,-0.564339093,-0.456847562,0.597293301,-0.065006837,0.896885065,0.813274881,-0.124224445,0.871813027,0.511695574,-0.336665356,-0.03792904,-0.287254434,0.351168938,-0.509909678,-0.341127271,-0.856716119,-0.358523608,0.833539752,-0.161835781,-0.240510883,-0.447320356
0.769058436,0.617028134,-0.235027607,0.026489343,-0.014243705,0.743456485,1.014451698,0.64567787,-0.1071862,-0.497876118,-0.2225225,0.272605586,-0.053520484,0.379993235,0.711978992,0.037676074,-0.310188913,-0.546033166,-0.151045829,-0.037929036,-0.249046301,0.870004482,-0.069136394,-0.311708425,-0.437104337,-0.501998455,0.914173,-0.717596955,-0.533137292,-0.41664075
1.166853761,1.49668938,-0.257714045,0.21082081,0.031418574,0.758244025,1.029272049,0.583218063,-0.117080861,-0.481404766,-0.101059067,0.618018049,-0.038406863,0.850364801,1.163914497,0.085962194,-0.340920963,-0.413124842,-0.120722675,-0.037929033,-0.249046301,0.742660555,-0.003383893,-0.302396397,-0.459483632,-0.50441657,0.713942785,0.096705132,-0.427875994,-0.400066709
